"Date","MSCI_World","Energies_Renouvelables","Immobilier"
2021-12-10,88.0500030517578,925.405578613281,2207.28369140625
2021-12-17,88.6800003051758,904.413391113281,2203.28881835938
2021-12-24,89.8399963378906,902.164184570312,2246.23168945312
2021-12-31,88.2099990844727,838.43798828125,2207.53344726562
2022-01-07,88.9499969482422,830.44091796875,2184.314453125
2022-01-14,86.8300018310547,821.194274902344,2140.623046875
2022-01-21,82.9899978637695,766.214782714844,2122.14794921875
2022-01-28,85.120002746582,770.963073730469,2124.89428710938
2022-02-04,86.2099990844727,791.455383300781,2110.41381835938
2022-02-11,83.9499969482422,785.207824707031,2068.47021484375
2022-02-18,79.120002746582,779.709838867188,2028.89038085938
2022-02-25,81.4700012207031,840.187316894531,2090.31127929688
2022-03-04,78.879997253418,905.412963867188,2118.52514648438
2022-03-11,82.2699966430664,912.160461425781,2167.71166992188
2022-03-18,83.9199981689453,913.659912109375,2147.48779296875
2022-03-25,85.5800018310547,942.399230957031,2230.63134765625
2022-03-31,83.1500015258789,943.398864746094,2205.16333007812
2022-04-07,82.8000030517578,915.909118652344,2206.412109375
2022-04-14,83.4100036621094,880.42236328125,2239.11987304688
2022-04-21,78.75,864.678283691406,2233.626953125
2022-04-28,77.6399993896484,881.171997070312,2164.46606445312
2022-05-05,73.4899978637695,792.455078125,2053.35913085938
2022-05-12,74.120002746582,863.705322265625,2035.29821777344
2022-05-19,76.4899978637695,890.4462890625,2074.25146484375
2022-05-26,77.0599975585938,899.443237304688,2071.25512695312
2022-06-02,76.9199981689453,929.682922363281,2024.56115722656
2022-06-09,69.4599990844727,839.463623046875,1900.96008300781
2022-06-16,70.8899993896484,892.445556640625,1959.38977050781
2022-06-23,71,895.694396972656,1977.36791992188
2022-06-30,72.4599990844727,943.053344726562,2028.80590820312
2022-07-07,69.9000015258789,919.686340332031,1997.09436035156
2022-07-14,74.0599975585938,936.680480957031,2041.04125976562
2022-07-21,75.379997253418,1026.64965820312,2101.21875
2022-07-28,77.0999984741211,1044.64379882812,2092.97827148438
2022-08-04,78.7399978637695,1109.12182617188,2122.19360351562
2022-08-11,79.0599975585938,1111.12097167969,2140.896484375
2022-08-18,76.9499969482422,1109.62158203125,2093.44897460938
2022-08-25,72.4599990844727,1072.13427734375,2038.01013183594
2022-09-01,73.7799987792969,1138.61145019531,2087.45629882812
2022-09-08,72.8000030517578,1113.62023925781,2036.51196289062
2022-09-15,69.7300033569336,1053.14074707031,1961.84387207031
2022-09-22,67.3000030517578,994.660705566406,1880.93286132812
2022-09-29,69.8499984741211,983.164611816406,1888.1748046875
2022-10-06,67.1100006103516,899.693115234375,1791.53125
2022-10-13,68.8499984741211,906.940551757812,1829.23950195312
2022-10-20,71.2600021362305,942.428527832031,1856.70959472656
2022-10-27,69.4599990844727,975.167358398438,1880.18371582031
2022-11-04,73.6399993896484,1000.28381347656,1950.10717773438
2022-11-11,73.8899993896484,986.163635253906,1875.43884277344
2022-11-18,76.1900024414062,993.684143066406,1874.08032226562
2022-11-25,77.0299987792969,984.68701171875,1868.08642578125
2022-12-02,75.0899963378906,966.942565917969,1855.34973144531
2022-12-09,74.0699996948242,977.564392089844,1851.60339355469
2022-12-16,72.6999969482422,956.695922851562,1825.13049316406
2022-12-23,73.5599975585938,949.1982421875,1838.86645507812
2022-12-30,72.9800033569336,934.952819824219,1858.59606933594
2023-01-06,76.2600021362305,995.183654785156,1917.53588867188
2023-01-13,75.4400024414062,945.199645996094,1882.07202148438
2023-01-20,77.6999969482422,948.948303222656,1929.52331542969
2023-01-27,80.1900024414062,979.688659667969,2035.4150390625
2023-02-03,79.0800018310547,933.953125,1982.46911621094
2023-02-10,79.0299987792969,949.698181152344,1965.48681640625
2023-02-17,76.7600021362305,911.960083007812,1917.16809082031
2023-02-24,76.1399993896484,921.457092285156,1892.69128417969
2023-03-03,77.0100021362305,954.196655273438,1892.69128417969
2023-03-10,75.2600021362305,889.717224121094,1796.533203125
2023-03-17,76.7900009155273,891.716552734375,1721.35534667969
2023-03-24,77.9599990844727,907.211669921875,1767.06140136719
2023-03-30,78.6500015258789,881.7197265625,1770.05859375
2023-04-06,79.6999969482422,898.71435546875,1760.31823730469
2023-04-13,79.8000030517578,902.713073730469,1785.04431152344
2023-04-20,79.25,868.473937988281,1772.55627441406
2023-04-27,78.5999984741211,837.608703613281,1762.56579589844
2023-05-04,79.629997253418,843.856750488281,1773.80480957031
2023-05-11,80.3199996948242,865.724792480469,1756.07202148438
2023-05-18,79.120002746582,853.228759765625,1699.12622070312
2023-05-25,80.2399978637695,846.751586914062,1703.28356933594
2023-06-01,81.7699966430664,849.750671386719,1754.98913574219
2023-06-08,84.0599975585938,845.751831054688,1732.75805664062
2023-06-15,83.0400009155273,814.885864257812,1682.30151367188
2023-06-22,83.3000030517578,817.01025390625,1714.27404785156
2023-06-29,82.7600021362305,796.016479492188,1714.27404785156
2023-07-06,85.6100006103516,826.007629394531,1733.0078125
2023-07-13,86.4100036621094,836.879455566406,1772.97375488281
2023-07-20,87.1100006103516,818.509887695312,1770.72546386719
2023-07-27,85.0899963378906,782.520385742188,1735.75561523438
2023-08-03,85.4300003051758,773.273132324219,1756.98718261719
2023-08-10,82.9899978637695,723.037841796875,1677.30578613281
2023-08-17,83.0899963378906,726.036987304688,1699.18383789062
2023-08-24,85.1600036621094,728.786193847656,1722.41564941406
2023-08-31,83.9700012207031,705.293029785156,1725.66333007812
2023-09-07,84.9700012207031,729.785766601562,1743.89929199219
2023-09-14,82.6500015258789,714.290405273438,1713.92260742188
2023-09-21,81.5599975585938,685.048950195312,1663.21179199219
2023-09-28,80.0699996948242,639.812255859375,1638.48095703125
2023-10-05,82.6500015258789,670.303344726562,1674.70288085938
2023-10-12,81.129997253418,657.057189941406,1638.73071289062
2023-10-19,78.5,632.314453125,1592.5166015625
2023-10-26,81.3000030517578,621.067749023438,1659.71447753906
2023-11-03,82.7799987792969,620.817810058594,1647.72375488281
2023-11-10,84.6800003051758,637.562927246094,1675.20251464844
2023-11-17,86.120002746582,635.848327636719,1667.58923339844
2023-11-24,86.0899963378906,640.097351074219,1677.33264160156
2023-12-01,86.6999969482422,646.845642089844,1736.29162597656
2023-12-08,89.5400009155273,678.088256835938,1828.2275390625
2023-12-15,89.8199996948242,698.333435058594,1818.73425292969
2023-12-22,90.9400024414062,707.581176757812,1843.21716308594
2023-12-29,89.6600036621094,679.837768554688,1813.73742675781
2024-01-05,89.870002746582,659.342712402344,1803.74462890625
2024-01-12,89.8899993896484,624.101135253906,1753.27978515625
2024-01-19,91.9599990844727,628.849975585938,1764.0224609375
2024-01-26,91.9100036621094,637.097961425781,1740.78845214844
2024-02-02,93.4300003051758,644.096313476562,1747.78369140625
2024-02-09,93.9400024414062,668.340515136719,1746.53442382812
